"","Phi","p","f","model","npar","AICc","DeltaAICc","weight","Deviance"
"9887","~rain_sum2 * season2 + sex + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 + sex)f(~year2 * season2 + sex)",49,17415.8206504854,0,0.232114670110897,542.16854
"8912","~rain_sum2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17416.2764357035,0.455785218044184,0.184811966011084,561.11918
"9118","~rain_sum2 + season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",40,17417.4444357035,1.62378521804567,0.103062840924407,562.28723
"9858","~rain_sum2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",41,17417.4523728814,1.6317223959195,0.102654637405848,560.24452
"8945","~rain_sum2 + season2 + sex + year2","~year2 + sex","~year2 * season2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 + sex)f(~year2 * season2)",47,17418.0071018799,2.18645139449291,0.0777894501674822,548.47419
"9862","~rain_sum2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",42,17418.931551317,3.11090083155068,0.0489980794037346,559.67252
"9114","~rain_sum2 + season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",39,17419.796738657,3.97608817155196,0.0317911335427901,566.68818
"9150","~rain_sum2 + season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",47,17420.0291018799,4.20845139449375,0.028304075928733,550.49562
"8942","~rain_sum2 + season2 + sex + year2","~year2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 + sex)f(~temp_cv2 * season2 + sex + year2)",41,17420.3443728814,4.52372239591932,0.0241762396768686,563.13657
"10055","~rain_sum2 * season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",41,17420.3883728814,4.56772239592101,0.0236501703841343,563.18113
"11500","~temp_cv2 * season2 + sex + year2","~year2 + sex","~year2 * season2 + sex","Phi(~temp_cv2 * season2 + sex + year2)p(~year2 + sex)f(~year2 * season2 + sex)",49,17420.9966504854,5.17599999999948,0.0174481132095617,547.34488
"2190","~oni_avg2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",41,17421.1943728814,5.37372239591787,0.0158056950188055,563.98707
"9119","~rain_sum2 + season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",39,17421.459738657,5.63908817155243,0.013841722928563,568.35112
"2187","~oni_avg2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17422.1534357035,6.33278521804459,0.00978488558862977,566.99602
"11478","~temp_cv2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~temp_cv2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",42,17422.566551317,6.74590083155272,0.00795882281613211,563.30821
"9115","~rain_sum2 + season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",38,17422.6682806169,6.84763013144038,0.0075641232999478,571.60687
"8829","~rain_sum2 + season2 + sex + year2","~time + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~time + sex)f(~rain_cv_lag2 * season2 + sex + year2)",52,17422.7068536289,6.88620314347281,0.00741963560057898,542.86806
"10053","~rain_sum2 * season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17422.7334357035,6.91278521804634,0.00732167339888981,567.5755
"9149","~rain_sum2 + season2 + year2","~year2 + sex","~year2 * season2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~year2 * season2)",46,17423.2717002122,7.45104972675108,0.00559406745912587,555.79644
"9001","~rain_sum2 + season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + sex + year2)",52,17423.6118536289,7.79120314347165,0.0047191558843369,543.77285
"2191","~oni_avg2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",40,17423.7784357035,7.95778521804459,0.00434201665940559,568.6214
"10086","~rain_sum2 * season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",48,17423.8217515924,8.00110110692185,0.00424898853911144,552.22968
"3163","~oni_avg2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",41,17424.0673728814,8.2467223959211,0.00375793768657753,566.85945
"10056","~rain_sum2 * season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",40,17424.3694357035,8.54878521804494,0.00323115257598071,569.21237
"3198","~oni_avg2 * season2 + sex + year2","~year2 + sex","~year2 * season2 + sex","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~year2 * season2 + sex)",49,17424.8746504854,9.05400000000009,0.00250987140126554,551.22259
"10084","~rain_sum2 * season2 + year2","~year2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~temp_cv2 * season2 + sex + year2)",41,17425.5343728814,9.71372239591801,0.00180465659086657,568.3272
"9885","~rain_sum2 * season2 + sex + year2","~year2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 + sex)f(~temp_cv2 * season2 + sex + year2)",42,17425.684551317,9.86390083155129,0.00167410903022085,566.42547
"8967","~rain_sum2 + season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17425.9212003643,10.1005498788654,0.00148729134725066,548.1464
"4876","~rain_cv_lag2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_cv_lag2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",42,17425.962551317,10.1419008315497,0.00145685660079439,566.70427
"9941","~rain_sum2 * season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 * season2 + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + year2)",52,17426.4038536289,10.5832031434729,0.00116839375375932,546.56449
"2250","~oni_avg2 + season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + year2)",51,17426.6962003643,10.8755498788632,0.00100950143255548,548.92067
"9905","~rain_sum2 * season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",52,17426.9968536289,11.1762031434737,0.000868602175342119,547.15811
"9910","~rain_sum2 * season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + year2)",52,17427.2038536289,11.3832031434722,0.000783197754807987,547.36466
"3164","~oni_avg2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",40,17427.2424357035,11.4217852180445,0.000768233856336911,572.08469
"5666","~rain_cv2 + season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17427.3722003643,11.5515498788627,0.000719971664825319,549.59655
"5518","~rain_cv2 + season2 + sex + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17427.4102003643,11.5895498788632,0.000706421338926034,549.6348
"2405","~oni_avg2 + season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~oni_avg2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",39,17427.443738657,11.6230881715528,0.000694674027585549,574.33528
"9005","~rain_sum2 + season2 + sex + year2","~year2 * season2 + sex","~year2 * season2 + sex","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~year2 * season2 + sex)",59,17427.5215952526,11.7009447671517,0.000668151144845853,533.20204
"4908","~rain_cv_lag2 * season2 + sex + year2","~year2 + sex","~year2 * season2","Phi(~rain_cv_lag2 * season2 + sex + year2)p(~year2 + sex)f(~year2 * season2)",48,17427.8367515924,12.0161011069213,0.000570741414493339,556.24454
"2437","~oni_avg2 + season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~oni_avg2 + season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",47,17427.8381018799,12.0174513944949,0.000570356212021638,558.30538
"5623","~rain_cv2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",40,17427.8464357035,12.0257852180439,0.000567984532726936,572.68936
"5646","~rain_cv2 + season2 + sex + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 + sex)f(~year2 * season2 + sex)",48,17427.8937515924,12.073101106922,0.000554704890110094,556.30173
"9023","~rain_sum2 + season2 + year2","~time + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~time + sex)f(~rain_cv_lag2 * season2 + sex + year2)",51,17427.9242003643,12.1035498788624,0.000546323809051238,550.149
"5723","~rain_cv2 + season2 + year2","~time + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~time + sex)f(~rain_cv_lag2 * season2 + sex + year2)",51,17428.0282003643,12.2075498788654,0.000518640962575126,550.25308
"3375","~oni_avg2 * season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~oni_avg2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17428.1454357035,12.324785218043,0.000489113313332051,572.98788
"3197","~oni_avg2 * season2 + sex + year2","~year2 + sex","~year2 * season2","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~year2 * season2)",48,17428.1567515924,12.336101106921,0.00048635375146636,556.5653
"9004","~rain_sum2 + season2 + sex + year2","~year2 * season2 + sex","~year2 * season2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~year2 * season2)",58,17428.3581417706,12.5374912851767,0.000439765290396092,536.11102
"3194","~oni_avg2 * season2 + sex + year2","~year2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~oni_avg2 * season2 + sex + year2)p(~year2 + sex)f(~temp_cv2 * season2 + sex + year2)",42,17428.430551317,12.6099008315505,0.000424128459762116,569.17151
"2460","~oni_avg2 + season2 + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~oni_avg2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",50,17428.6497996965,12.8291492110729,0.00038009156747093,552.93663
"3064","~oni_avg2 * season2 + sex + year2","~time + sex","~rain_cv_lag2 * season2 + year2","Phi(~oni_avg2 * season2 + sex + year2)p(~time + sex)f(~rain_cv_lag2 * season2 + year2)",52,17428.7088536289,12.8882031434732,0.000369032687645078,548.87001
"9147","~rain_sum2 + season2 + year2","~year2 + sex","~temp_cv2 * season2 + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 + sex)f(~temp_cv2 * season2 + year2)",39,17428.994738657,13.1740881715523,0.000319878971593193,575.886
"9909","~rain_sum2 * season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",53,17429.0067606318,13.1861101463983,0.000317961950485093,547.10337
"6721","~rain_cv2 * season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_cv2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",41,17429.0773728814,13.2567223959195,0.000306931807742936,571.87034
"5704","~rain_cv2 + season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + sex + year2)",52,17429.2108536289,13.3902031434736,0.000287115686824341,549.37154
"3408","~oni_avg2 * season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~oni_avg2 * season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",48,17429.3317515924,13.5111011069203,0.000270273995556942,557.73974
"5618","~rain_cv2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17429.4104357035,13.589785218046,0.000259847309469944,574.25249
"5619","~rain_cv2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",39,17429.432738657,13.6120881715542,0.000256965725061212,576.3237
"8008","~rain_sum_lag2 * season2 + sex + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum_lag2 * season2 + sex + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",52,17429.5278536289,13.7072031434727,0.000245031120400609,549.68903
"9940","~rain_sum2 * season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_sum2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + sex + year2)",53,17429.5667606318,13.7461101463996,0.000240310472578026,547.66276
"6753","~rain_cv2 * season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_cv2 * season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",48,17429.5697515924,13.7491011069214,0.00023995136159841,557.97756
"5817","~rain_cv2 + season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",40,17429.6584357035,13.8377852180456,0.000229543874893417,574.50116
"5104","~rain_cv_lag2 * season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_cv_lag2 * season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",48,17429.6727515924,13.8521011069206,0.000227906679059666,558.08093
"3378","~oni_avg2 * season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~oni_avg2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",40,17429.7414357035,13.9207852180443,0.000220212763810847,574.58367
"6510","~rain_cv2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",41,17429.8293728814,14.0087223959199,0.000210740095281148,572.62196
"1524","~gpp_avg2 * season2 + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~gpp_avg2 * season2 + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17429.9532003643,14.1325498788647,0.000198088095165983,552.17754
"6515","~rain_cv2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_cv2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",41,17430.0713728814,14.2507223959183,0.000186722881067088,572.8641
"5814","~rain_cv2 + season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",39,17430.416738657,14.5960881715546,0.000157109452240236,577.30807
"12058","~year2 + season2 * sex","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~year2 + season2 * sex)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",41,17430.5613728814,14.7407223959199,0.000146148846404689,573.35397
"5865","~rain_cv2 + season2 + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",50,17430.8647996965,15.0441492110731,0.000125576130316351,555.15203
"3376","~oni_avg2 * season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~oni_avg2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",39,17430.999738657,15.1790881715533,0.000117383072502905,577.89102
"5846","~rain_cv2 + season2 + year2","~year2 + sex","~year2 * season2 + sex","Phi(~rain_cv2 + season2 + year2)p(~year2 + sex)f(~year2 * season2 + sex)",47,17431.0681018799,15.2474513944944,0.000113438529399095,561.53522
"6414","~rain_cv2 * season2 + sex + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 * season2 + sex + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",52,17431.4938536289,15.6732031434731,9.1687423772698e-05,551.65484
"3407","~oni_avg2 * season2 + year2","~year2 + sex","~year2 * season2","Phi(~oni_avg2 * season2 + year2)p(~year2 + sex)f(~year2 * season2)",47,17431.4981018799,15.6774513944947,9.14928748731305e-05,561.96514
"6511","~rain_cv2 * season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~rain_cv2 * season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",40,17431.6084357035,15.7877852180463,8.65821944170233e-05,576.45122
"5870","~rain_cv2 + season2 + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",51,17431.6692003643,15.848549878865,8.39911853330067e-05,553.89444
"11968","~year2 + season2 * sex","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~year2 + season2 * sex)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17431.7372003643,15.9165498788643,8.11834863836403e-05,553.96204
"5072","~rain_cv_lag2 * season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv_lag2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17431.7424357035,15.9217852180445,8.09712527400811e-05,576.58467
"9018","~rain_sum2 + season2 + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",50,17431.8567996965,16.0361492110751,7.64710463969524e-05,556.14383
"6717","~rain_cv2 * season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_cv2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",40,17432.2394357035,16.4187852180439,6.31551367313467e-05,577.08185
"482","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",39,17432.360738657,16.5400881715541,5.94385324487507e-05,579.25186
"2258","~oni_avg2 + season2 + sex + year2","~year2 * season2 + sex","~rain_cv2 * season2 + sex + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv2 * season2 + sex + year2)",52,17432.4998536289,16.6792031434743,5.54446499277762e-05,552.66071
"516","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~year2 * season2 + sex","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~year2 * season2 + sex)",48,17432.5947515924,16.7741011069229,5.28752963879358e-05,561.00317
"10085","~rain_sum2 * season2 + year2","~year2 + sex","~temp_cv2 * season2 + year2","Phi(~rain_sum2 * season2 + year2)p(~year2 + sex)f(~temp_cv2 * season2 + year2)",40,17432.6284357035,16.8077852180431,5.19922249513698e-05,577.47137
"4964","~rain_cv_lag2 * season2 + sex + year2","~year2 * season2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_cv_lag2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + sex + year2)",53,17432.8747606318,17.0541101463969,4.59673666031287e-05,550.97092
"5076","~rain_cv_lag2 * season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_cv_lag2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",40,17432.9254357035,17.1047852180454,4.48172982808394e-05,577.76817
"8922","~rain_sum2 + season2 + sex + year2","~year2 + sex","~rain_cv2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv2 * season2 + sex + year2)",41,17432.9973728814,17.1767223959214,4.32339297690708e-05,575.79041
"9048","~rain_sum2 + season2 + year2","~time + sex","~year2 * season2 + sex","Phi(~rain_sum2 + season2 + year2)p(~time + sex)f(~year2 * season2 + sex)",58,17433.0151417706,17.1944912851759,4.285152157164e-05,540.76781
"9956","~rain_sum2 * season2 + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~rain_sum2 * season2 + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17433.0352003643,17.2145498788632,4.24238989033617e-05,555.26023
"2461","~oni_avg2 + season2 + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~oni_avg2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + year2)",49,17433.0736504854,17.2530000000006,4.16160868756203e-05,559.42202
"486","~gpp_avg2 + season2 + sex + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~gpp_avg2 + season2 + sex + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",40,17433.3314357035,17.5107852180445,3.65833854261482e-05,578.17371
"2435","~oni_avg2 + season2 + year2","~year2 + sex","~temp_cv2 * season2 + year2","Phi(~oni_avg2 + season2 + year2)p(~year2 + sex)f(~temp_cv2 * season2 + year2)",39,17433.463738657,17.6430881715532,3.42416490109758e-05,580.35501
"11740","~temp_cv2 * season2 + year2","~year2 * season2 + sex","~temp_cv2 * season2 + year2","Phi(~temp_cv2 * season2 + year2)p(~year2 * season2 + sex)f(~temp_cv2 * season2 + year2)",51,17433.5232003643,17.7025498788644,3.32386001879819e-05,555.74841
"9175","~rain_sum2 + season2 + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_sum2 + season2 + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",51,17433.5632003643,17.7425498788652,3.25804318068193e-05,555.78765
"5745","~rain_cv2 + season2 + year2","~time + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + year2)p(~time + sex)f(~temp_cv2 * season2 + sex + year2)",51,17433.6212003643,17.8005498788625,3.1649167876619e-05,555.84597
"11864","~year2 + season2 + sex","~year2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~year2 + season2 + sex)p(~year2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",40,17433.6584357035,17.8377852180456,3.10653853239302e-05,578.50082
"5845","~rain_cv2 + season2 + year2","~year2 + sex","~year2 * season2","Phi(~rain_cv2 + season2 + year2)p(~year2 + sex)f(~year2 * season2)",46,17433.6597002122,17.8390497267501,3.10457503066717e-05,566.18408
"12013","~year2 + season2 * sex","~year2","~rain_cv_lag2 * season2 + sex + year2","Phi(~year2 + season2 * sex)p(~year2)f(~rain_cv_lag2 * season2 + sex + year2)",40,17433.6874357035,17.8667852180442,3.06181872579877e-05,578.5304
"5818","~rain_cv2 + season2 + year2","~year2 + sex","~rain_cv_lag2 * season2 + year2","Phi(~rain_cv2 + season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 * season2 + year2)",39,17433.746738657,17.9260881715527,2.97236406445471e-05,580.63747
"6718","~rain_cv2 * season2 + year2","~year2 + sex","~rain_cv_lag2 + season2 + year2","Phi(~rain_cv2 * season2 + year2)p(~year2 + sex)f(~rain_cv_lag2 + season2 + year2)",39,17433.880738657,18.0600881715545,2.77974060970137e-05,580.77228
"11518","~temp_cv2 * season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~temp_cv2 * season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 + season2 + sex + year2)",52,17433.9908536289,18.1702031434725,2.63083196200023e-05,554.15184
"5642","~rain_cv2 + season2 + sex + year2","~year2 + sex","~temp_cv2 * season2 + sex + year2","Phi(~rain_cv2 + season2 + sex + year2)p(~year2 + sex)f(~temp_cv2 * season2 + sex + year2)",41,17434.0073728814,18.1867223959198,2.60919176632762e-05,576.79988
"2087","~oni_avg2 + season2 + sex + year2","~time + sex","~rain_cv_lag2 + season2 + sex + year2","Phi(~oni_avg2 + season2 + sex + year2)p(~time + sex)f(~rain_cv_lag2 + season2 + sex + year2)",51,17434.0142003643,18.1935498788625,2.60029984618168e-05,556.23874
"4014","~rain_cv_lag2 + season2 + sex + year2","~year2 * season2 + sex","~rain_cv_lag2 * season2 + sex + year2","Phi(~rain_cv_lag2 + season2 + sex + year2)p(~year2 * season2 + sex)f(~rain_cv_lag2 * season2 + sex + year2)",52,17434.0228536289,18.2022031434717,2.58907360828006e-05,554.1842
